review,rating
"See, If you wanna buy this product on the basis of Sound Quality & if u can use this by only your smartphone,  so I suggest don't go for it...Because laptop or Desktop PC sound output is much better than smartphone sound output. it is clearly balanced with my Laptop but it can't able to balance the sound(base:clarity) properly. in this price this is okey but I think boAt have to think for that k how to update their Sound clarity & bass....Overall Average product not bad.... If u want a averag...READ MORE",3
superb bass but lacks clearity which is better in sony mdr n also not comfortable as other headphones.suitable for small heads..overall good deal!READ MORE,4
Good one but i returned it as i don't like headphones or my ears don't like it as they started paining after 40 minutes. ...good product by the wayREAD MORE,5
loved this product Amazing bass and the sound clarity all my friends also loved itREAD MORE,5
"For this price range it's a nice product. But it has some con's like, when the headset is in Bluetooth mode it's mic doesn't work properly but speaker was good.when using AUX cable both speaker and mic are working good.For PUBG game it's nice only when using AUX cable, while in Bluetooth mode again there is a problem with the mic. so If u need to play PUBG in Bluetooth mode,it's not suitable for you. But if you use this only for hearing songs means you should go for it. Overall the sound ...READ MORE",4
"One of the good headphones in the price segment, Sound quality is amazing and having a good bass + vocal quality is also good and main thing about battery life is superbly amazing, I'll recommend this product if you're budget is under 1.5k rs then this is bang for budget.READ MORE",5
un expected delivery from ur site  very fast like a lightning .... i  like ur site to buy ur productREAD MORE,5
"excellent product , worth for price ..nice delivery by flipkart also little bit tight on the ear excpt this evrything is nice a brilliant product by boat 👌READ MORE",5
Hi really I'm thankful to Flip cart  I'm really satisfied with good price thank you flipcartREAD MORE,5
fantastic super cool with low budget best product thank flip kart ...for this😍🙏READ MORE,5
"honestly i got these headphones on big billian sale for 1000 rupees.. for that price point, it being a headset is just overkill.. it comes with both wired and bluetooth so battery backup is not a big deal.. BUT the battery backup is very nice.. very deep bass and nice sound overall.. i mean it will be worth ur money if u get it for 1700 or so.. only BAD thing is that as bluetooth version is lower (v2.1 i suppose)  the sound starts chopping if headsets are blocked by ur palm or if u decide t...READ MORE",5
Best headphone i had seen good bass good built quality perfect soud etcREAD MORE,5
super product. brass is awesome and music lovers  buy this. It is worth for this price.I bought it for 1500READ MORE,5
superb product.....headset is little bit tight to fit but over all its a good product which gives u a different experience.... loved itREAD MORE,5
good amount of bass sound is also k crispy nice and build quality is superb too overall it's good deal and yeah remember there are on ear headphones not overear if you want over ear ones these are not a great deal especially if you have massive ears this may hurt a little after 15 to 20 minutes and yeah for melon heads sorry these are not for you:)READ MORE,5
"this bluetooth speaker is awesome sound quality and very good bass...  nice look... and built quality it's very good.. i love you ""boat""..READ MORE",5
It's one of the best Bluetooth headphones available at its price. The wired option makes it even more attractive. The sound output is equally good. There are two shortcomings: The MIC isn't very good. The headphones aren't adjustable sideways hence are very tight and it's starts paining after 15 minutes. Overcoming these issues will make it a perfect 5* product.READ MORE,4
giving it 5 stars just because of its price .. at this range this is the best headphones sound quality superb bass is  superb and battery backup is also very good but the design disappoint me if you are buying this for look then don't go for it and for sport purpose neckbands earphones are just better.. but for a low budget this is probably the best branded headphones in market i am editing my review after using it for 1 year all remains good the bass and sound quality is awesome but the conn...READ MORE,5
Very good headphones great sound quality excellent bass. One thing I want to mention when I play pubg it only work as earphones but not as a micREAD MORE,5
